src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.254,192.168.1.12,53,54076,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:04:21,0.0,0,0,0,0,1,0,260,0,260.0,260.0,260.0,0.0,0.0,0.0,0.0,0.0,260,260,260.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,260.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0,1,0,260,0
13.89.178.27,192.168.1.12,443,52858,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:04:22,411189.31770324707,14676.937702830657,12.159848966719682,12.159848966719682,0.0,5,0,6035,0,5702.0,60.0,1207.0,2247.7886021599093,0.0,0.0,0.0,0.0,5702,60,1207.0,2247.7886021599093,5052553.6,100,0,20,5,102797.32942581177,205657.7205657959,0.476837158203125,102796.74323455195,411189.31770324707,205657.7205657959,0.476837158203125,102797.32942581177,102796.74323455195,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1207.0,16386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5765.0,5.0,0.0,0.0,14020.305858627793,0.0,1207.0,0.0,0,5,0,6035,0
192.168.1.12,13.89.178.27,52858,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:04:21,1070366.621017456,7447.915362328912,16.816667902900203,11.211111935266803,5.605555967633402,12,6,6395,1577,2366.0,60.0,532.9166666666666,774.1462456940693,812.0,60.0,262.8333333333333,266.1055033044016,2366,60,442.8888888888889,662.8340574037525,439348.98765432107,240,120,20,11,62962.74241279153,205325.36506652832,0.0,91477.39248925487,1067046.1654663086,241629.83894348145,0.0,97004.1968605735,106265.99622275664,866801.5003204346,410993.0992126465,5326.032638549805,173360.3000640869,143985.37368417118,0,0,0,0,1,0,0,0,0,0,0,0.5,442.8888888888889,65535,16383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2974.0,5.0,0.0,0.0,1474625.8536470032,0.0,532.9166666666666,262.8333333333333,0,12,6,6395,1577
192.168.1.12,142.251.10.188,52048,5228,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:04:24,7983.207702636719,15783.129375223987,250.52586309879345,125.26293154939673,125.26293154939673,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,252,1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.16,192.168.1.255,42415,15600,24:fc:e5:ce:23:90,ff:ff:ff:ff:ff:ff,17,2025-05-15 19:04:24,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
142.250.4.94,192.168.1.12,443,64977,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:04:17,7006977.319717407,190.9525233134281,0.7135744518439017,0.7135744518439017,0.0,5,0,1338,0,986.0,64.0,267.6,360.9645966019382,0.0,0.0,0.0,0.0,986,64,267.6,360.9645966019382,130295.43999999997,40,0,8,5,1751744.3299293518,7006977.081298828,0.0,3034110.043657306,7006977.319717407,7006977.081298828,0.0,1751744.3299293518,3034110.043657306,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,267.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.6,0.0,0,5,0,1338,0
192.168.1.12,142.250.4.94,64977,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:04:17,7050092.935562134,1172.1831294328997,2.9786841382007374,1.56026312000991,1.4184210181908272,11,10,4254,4010,1292.0,73.0,386.72727272727275,483.5941369125543,1292.0,65.0,401.0,471.80440862713436,1292,65,393.5238095238095,478.0693931545941,228550.34467120183,88,80,8,11,352504.6467781067,6993949.413299561,0.0,1523661.8474739005,7043524.265289307,6993949.413299561,0.0,704352.4265289307,2096545.0888690099,7042161.94152832,6999691.724777222,0.0,782462.4379475912,2198144.819199467,0,0,0,0,1,0,0,0,0,0,0,0.9090909090909091,393.5238095238095,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431.0,4.0,3369.0,5.0,6955368.305461575,1302120.36269812,386.72727272727275,401.0,0,11,10,4254,4010
192.168.1.12,185.199.108.133,52793,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:04:25,6678.581237792969,18866.28245037841,299.46480079965727,149.73240039982863,149.73240039982863,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,2047,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
34.237.73.95,192.168.1.12,443,52547,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:04:26,0.476837158203125,788529152.0,4194304.0,4194304.0,0.0,2,0,376,0,316.0,60.0,188.0,128.0,0.0,0.0,0.0,0.0,316,60,188.0,128.0,16384.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,188.0,820,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0,2,0,376,0
192.168.1.16,239.255.255.250,51531,15600,24:fc:e5:ce:23:90,01:00:5e:7f:ff:fa,17,2025-05-15 19:04:27,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,192.168.1.254,50437,53,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:04:28,0.0,0,0,0,0,1,0,75,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,1,0,75,0
192.168.1.12,192.168.1.254,65350,53,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:04:28,0.0,0,0,0,0,1,0,75,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,1,0,75,0
192.168.1.254,192.168.1.12,53,50437,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:04:28,0.0,0,0,0,0,1,0,139,0,139.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,139,139,139.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,139.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0,1,0,139,0
192.168.1.254,192.168.1.12,53,65350,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:04:28,0.0,0,0,0,0,1,0,125,0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,125,125,125.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,125.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0,1,0,125,0
192.168.1.12,74.125.68.17,52844,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:55,34330001.35421753,169.4727576608512,0.3786775265711697,0.23303232404379673,0.14564520252737295,8,5,5446,372,4531.0,60.0,680.75,1460.7453362924011,93.0,60.0,74.4,15.344054223053305,4531,60,447.53846153846155,1183.3022642252952,1400204.24852071,160,100,20,8,2860833.446184794,33360187.768936157,0.0,9199228.045426186,34323431.730270386,33367263.078689575,0.0,4903347.390038626,11624450.107946288,34322926.04446411,33366768.12171936,137.3291015625,8580731.511116028,14315415.912367709,0,0,0,0,1,0,0,0,0,0,0,0.625,447.53846153846155,255,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.75,74.4,0,8,5,5446,372
74.125.68.17,192.168.1.12,443,52844,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:04:28,948329.2102813721,1829.5334375340187,7.381402918004687,7.381402918004687,0.0,7,0,1735,0,1049.0,60.0,247.85714285714286,345.8663774066629,0.0,0.0,0.0,0.0,1049,60,247.85714285714286,345.8663774066629,119623.55102040817,140,0,20,7,158054.86838022867,948328.7334442139,0.0,353421.2166249563,948329.2102813721,948328.7334442139,0.0,158054.86838022867,353421.2166249563,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,247.85714285714286,1018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.0,7.0,0.0,0.0,1430.9376799617658,0.0,247.85714285714286,0.0,0,7,0,1735,0
192.168.1.16,192.168.1.255,60269,15600,24:fc:e5:ce:23:90,ff:ff:ff:ff:ff:ff,17,2025-05-15 19:04:30,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,192.168.1.254,64779,53,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:04:30,0.0,0,0,0,0,1,0,75,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,1,0,75,0
192.168.1.12,192.168.1.254,50397,53,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:04:30,0.0,0,0,0,0,1,0,75,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,1,0,75,0
192.168.1.254,192.168.1.12,53,64779,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:04:30,0.0,0,0,0,0,1,0,91,0,91.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,91,91,91.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,91.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0,1,0,91,0
192.168.1.254,192.168.1.12,53,50397,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:04:30,0.0,0,0,0,0,1,0,132,0,132.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,132,132,132.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,132.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0,1,0,132,0
192.168.1.12,142.250.4.94,53236,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:04:30,17125.12969970703,368405.9689257671,759.1183382524921,467.1497466169182,291.9685916355739,8,5,3889,2420,1292.0,73.0,486.125,524.1689702519599,1292.0,67.0,484.0,437.5472545908613,1292,67,485.3076923076923,492.65971789170675,242713.5976331361,64,40,8,8,1427.0941416422527,7981.061935424805,0.0,2384.0610756309184,17125.12969970703,8451.700210571289,0.2384185791015625,2446.447099958147,2949.646290917344,7981.061935424805,4289.150238037109,0.0,1995.2654838562012,2006.4075073056697,0,0,0,0,1,0,0,0,0,0,0,0.625,485.3076923076923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3378.0,4.0,0.0,0.0,4191822.1633136095,0.0,486.125,484.0,0,8,5,3889,2420
142.250.4.94,192.168.1.12,443,53236,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:04:30,4290.342330932617,595290.4926924146,1398.4898027229785,1398.4898027229785,0.0,6,0,2554,0,1292.0,64.0,425.6666666666667,512.1164147166367,0.0,0.0,0.0,0.0,1292,64,425.6666666666667,512.1164147166367,262263.2222222222,48,0,8,6,858.0684661865234,4289.6270751953125,0.0,1715.7793136150885,4290.342330932617,4289.6270751953125,0.0,858.0684661865234,1715.7793136150885,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,425.6666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302.0,6.0,0.0,0.0,536553.9209780495,0.0,425.6666666666667,0.0,0,6,0,2554,0
192.168.1.16,239.255.255.250,60201,15600,24:fc:e5:ce:23:90,01:00:5e:7f:ff:fa,17,2025-05-15 19:04:33,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,20.198.162.76,55520,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:04:34,8738.040924072266,14419.708158253752,228.88425648021828,114.44212824010914,114.44212824010914,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,255,7223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.16,192.168.1.255,59910,15600,24:fc:e5:ce:23:90,ff:ff:ff:ff:ff:ff,17,2025-05-15 19:04:36,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,40.79.173.40,52856,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:04:38,97738.02757263184,1289.1604540143385,20.462864349433946,10.231432174716973,10.231432174716973,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,254,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,140.82.112.26,52855,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:04:23,14995248.556137085,23.207351228437926,0.3334389544315794,0.13337558177263176,0.20006337265894764,2,3,143,205,83.0,60.0,71.5,11.5,79.0,60.0,68.33333333333333,7.93025150224688,83,60,69.6,9.645724441429994,93.03999999999999,40,60,20,2,3748812.1390342712,14500142.097473145,0.476837158203125,6208105.910801399,0,0.0,0.0,0.0,0.0,14747710.704803467,14500142.097473145,247568.60733032227,7373855.352401733,7126286.745071411,0,0,0,0,1,0,0,0,0,0,0,1.5,69.6,252,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,68.33333333333333,0,2,3,143,205
192.168.1.16,239.255.255.250,55779,15600,24:fc:e5:ce:23:90,01:00:5e:7f:ff:fa,17,2025-05-15 19:04:39,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,142.251.12.138,51799,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:04:39,54385.66207885742,77685.91644382097,202.25919074130903,147.09759326640656,55.16159747490246,8,3,3919,306,1292.0,73.0,489.875,526.9467329578958,169.0,66.0,102.0,47.42010825237187,1292,66,384.09090909090907,482.0766545129999,232397.90082644625,64,24,8,8,5438.566207885742,34473.65760803223,0.2384185791015625,10497.419254741457,19912.004470825195,13949.155807495117,0.2384185791015625,2844.572067260742,4700.246032223374,37051.91612243652,37051.43928527832,0.476837158203125,18525.95806121826,18525.48122406006,0,0,0,0,1,0,0,0,0,0,0,0.375,384.09090909090907,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3516.0,6.0,0.0,0.0,246534.03430405565,0.0,489.875,102.0,0,8,3,3919,306
192.168.1.12,192.168.1.254,61262,53,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:04:39,6687.164306640625,37085.97375926982,299.08043354249855,149.54021677124928,149.54021677124928,1,1,116,132,116.0,116.0,116.0,0.0,132.0,132.0,132.0,0.0,132,116,124.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,124.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,132.0,0,1,1,116,132
192.168.1.12,192.168.1.254,50115,53,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:04:39,6687.641143798828,42167.3343315508,299.05910873440286,149.52955436720143,149.52955436720143,1,1,116,166,116.0,116.0,116.0,0.0,166.0,166.0,166.0,0.0,166,116,141.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,141.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,166.0,0,1,1,116,166
142.251.12.138,192.168.1.12,443,51799,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:04:39,11631.011962890625,402630.4860610036,601.8392915710069,601.8392915710069,0.0,7,0,4683,0,1292.0,63.0,669.0,490.98152423778345,0.0,0.0,0.0,0.0,1292,63,669.0,490.98152423778345,241062.85714285713,56,0,8,7,1938.5019938151042,11548.519134521484,0.0,4297.835117145829,11631.011962890625,11548.519134521484,0.0,1938.5019938151042,4297.835117145829,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,669.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4389.0,7.0,0.0,0.0,377353.2358150213,0.0,669.0,0.0,0,7,0,4683,0
192.168.1.16,192.168.1.255,47362,15600,24:fc:e5:ce:23:90,ff:ff:ff:ff:ff:ff,17,2025-05-15 19:04:42,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.16,239.255.255.250,38935,15600,24:fc:e5:ce:23:90,01:00:5e:7f:ff:fa,17,2025-05-15 19:04:45,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,172.64.155.209,52724,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:04:45,7184.267044067383,17538.323565526167,278.3860883416852,139.1930441708426,139.1930441708426,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,252,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,20.249.168.26,52041,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:26,120059612.5125885,7.34635054654637,0.08329195631004956,0.058304369417034686,0.024987586893014866,7,3,600,282,105.0,60.0,85.71428571428571,22.26922466874271,94.0,94.0,94.0,0.0,105,60,88.2,19.014731131414926,361.56,140,60,20,7,13339956.945843168,39911494.970321655,40029.52575683594,18788373.767336745,120059612.5125885,39911494.970321655,108485.69869995117,20009935.41876475,19900789.55195597,80039742.70820618,40020587.682724,40019155.02548218,40019871.35410309,716.3286209106445,0,0,0,0,1,0,0,0,0,0,0,0.42857142857142855,88.2,251,16385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,94.0,0,7,3,600,282
192.168.1.12,104.18.32.47,52767,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:04:46,6630.659103393555,19002.635791593253,301.62913954909925,150.81456977454962,150.81456977454962,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,250,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
